Mode,OBJECTID,STOP_ID,STOP_NAME,LATITUDE,LONGITUDE,TICKETZONE,ROUTES_USING_STOP,SHAPE,SE_ANNO_CAD_DATA
BUS,475,10728,Sydney Rd/Albion St (Brunswick),-37.7609,144.9635,1,503,POINT (-37.76090301 144.963486),
BUS,476,10729,Anstey Station/222 Albion St (Brunswick),-37.7605,144.9604,1,503,POINT (-37.760535 144.96043104),
BUS,477,1073,Eisenhower St/Chaleyer St (Reservoir),-37.7283,145.0279,"1,2",567,POINT (-37.72829403 145.02787416),
BUS,478,10730,Austral Ave/Albion St (Brunswick),-37.7601,144.9567,1,503,POINT (-37.76010003 144.95667408),
BUS,479,10731,Westbourne St/Albion St (Brunswick),-37.7595,144.9516,1,503,POINT (-37.75949901 144.95162796),
BUS,480,10733,Hamilton St/Albion St (Brunswick West),-37.7592,144.9491,1,503,POINT (-37.759203 144.94910508),
BUS,481,10734,Wallace St/Albion St (Brunswick West),-37.7589,144.9469,1,503,POINT (-37.75893903 144.94693284),
BUS,482,10735,Melville Rd/Albion St (Brunswick West),-37.7588,144.9455,1,503,POINT (-37.75875201 144.94547412),
BUS,483,10736,Bent St/Albion St (Brunswick West),-37.7584,144.9423,1,503,POINT (-37.75838103 144.94231692),
BUS,484,10737,Gronn Pl/Albion St (Brunswick West),-37.758,144.9391,1,503,POINT (-37.75799196 144.93909312),
BUS,485,10738,Yarrabin St/Albion St (Brunswick West),-37.7577,144.9364,1,503,POINT (-37.75769199 144.93638916),
BUS,486,10739,Waxman Pde/Albion St (Brunswick West),-37.7575,144.9347,1,503,POINT (-37.75748202 144.93471516),
BUS,487,10740,Lawson St/Albion St (Essendon),-37.7569,144.9327,1,503,POINT (-37.75693302 144.93267504),
BUS,488,10741,Tennyson St/Albion St (Essendon),-37.7567,144.9311,1,503,POINT (-37.75666203 144.93111696),
BUS,489,10742,McPherson St/Albion St (Essendon),-37.7564,144.9286,1,503,POINT (-37.75638303 144.92858184),
BUS,490,10743,Pascoe Vale Rd/Albion St (Essendon),-37.7561,144.9266,1,503,POINT (-37.75613202 144.92661408),
BUS,491,10744,Raleigh St/Pascoe Vale Rd (Essendon),-37.7542,144.9257,1,"510,503",POINT (-37.75415202 144.92572704),
BUS,492,10745,Pascoe Vale Rd/Brewster St (Essendon),-37.7515,144.9246,1,503,POINT (-37.75148298 144.92462112),
BUS,656,10011,Moffat St/Main Rd West (St Albans),-37.7423,144.7835,2,424,POINT (-37.74232503 144.78346692),
BUS,657,10012,Washington St/Main Rd West (St Albans),-37.7428,144.7879,2,424,POINT (-37.742796 144.78791184),
BUS,658,10013,Kate St/Main Rd West (St Albans),-37.7436,144.7946,2,"425,424",POINT (-37.74356901 144.79457292),
BUS,659,10014,Raleighs Rd/Centenary Ave (Melton),-37.6753,144.5888,2,458,POINT (-37.67530401 144.58877604),
BUS,660,10016,Melton Cemetery/O'Neills Rd (Melton),-37.675,144.5783,2,457,POINT (-37.674981 144.57825396),
BUS,661,10017,Swan St/O'Neills Rd (Melton),-37.6788,144.5775,2,457,POINT (-37.67875902 144.57750804),
BUS,662,10018,Reservoir SC/Broadway (Reservoir),-37.7171,145.0098,"1,2","555,556,561,552",POINT (-37.71712098 145.00977984),
BUS,663,10019,Northumberland Rd/Pascoe St (Pascoe Vale),-37.7163,144.934,"1,2",513,POINT (-37.71628596 144.93404412),
BUS,664,1002,Liston Ave/Cheddar Rd (Reservoir),-37.6974,145.021,2,556,POINT (-37.69744797 145.02100212),
BUS,665,10020,Westbreen PS/Pascoe St (Pascoe Vale),-37.7166,144.9364,"1,2",513,POINT (-37.71655299 144.93638484),
BUS,666,10021,Joffre Rd/Boundary Rd (Pascoe Vale),-37.7169,144.9401,"1,2",513,POINT (-37.71691497 144.94008492),
BUS,667,10022,Kent Rd/Cumberland Rd (Pascoe Vale),-37.7207,144.9402,"1,2",513,POINT (-37.72071099 144.94019508),
BUS,668,10023,Warwick Rd/Cumberland Rd (Pascoe Vale),-37.7222,144.94,"1,2",513,POINT (-37.72220301 144.93997188),
BUS,669,10025,Daley St/Cumberland Rd (Pascoe Vale),-37.725,144.9395,"1,2",513,POINT (-37.72501497 144.939474),
BUS,670,10026,Pleasant St/Cumberland Rd (Pascoe Vale),-37.7271,144.9391,"1,2",513,POINT (-37.727118 144.93912084),
BUS,671,10027,Olive Gr/Cumberland Rd (Pascoe Vale),-37.7292,144.9388,"1,2",513,POINT (-37.72922904 144.93876804),
BUS,672,10028,Gaffney St/Cumberland Rd (Pascoe Vale),-37.7322,144.9382,"1,2",513,POINT (-37.73216502 144.93816396),
BUS,673,10029,Pardy St/Cumberland Rd (Pascoe Vale),-37.7339,144.938,1,513,POINT (-37.73392902 144.93797892),
BUS,674,1003,Keon Pde/Dalton Rd (Thomastown),-37.695,145.0232,2,556,POINT (-37.695042 145.02316392),
BUS,675,10030,Eastgate St/Cumberland Rd (Pascoe Vale South),-37.7355,144.9377,1,513,POINT (-37.73549997 144.93767508),
BUS,676,10031,Bell St/Cumberland Rd (Pascoe Vale South),-37.7376,144.9373,1,513,POINT (-37.73761101 144.93729816),
BUS,677,10032,Balmoral Ave/Bell St (Pascoe Vale South),-37.7388,144.942,1,"903,513",POINT (-37.73879199 144.94195188),
BUS,678,10033,Royal Pde/Bell St (Pascoe Vale South),-37.7394,144.9471,1,"903,513",POINT (-37.73940399 144.94705308),
BUS,679,10034,Davis St/Bell St (Coburg),-37.7398,144.9508,1,"561,903,513",POINT (-37.73979297 144.95077584),
BUS,680,10035,Linsey St/Bell St (Coburg),-37.7401,144.9536,1,"561,903,513",POINT (-37.74008601 144.95362812),
BUS,681,10036,Kelson St/Bell St (Coburg),-37.7403,144.956,1,"561,903,513",POINT (-37.74032604 144.95601492),
BUS,682,10037,Nelson St/Bell St (Coburg),-37.7407,144.9599,1,"561,903,513",POINT (-37.74071799 144.95991984),
BUS,683,10038,Coburg Cemetery/Bell St (Preston),-37.7431,144.9824,1,"903,513",POINT (-37.74310497 144.98237016),
BUS,684,10039,Tasman St/Bell St (Preston),-37.7435,144.9856,1,"903,513",POINT (-37.74354804 144.98560296),
BUS,685,1004,Wood St/Dalton Rd (Thomastown),-37.692,145.0255,2,556,POINT (-37.69200801 145.02548988),
BUS,686,10040,Gilbert Rd/Bell St (Preston),-37.744,144.9895,1,"903,513",POINT (-37.743975 144.98952984),
BUS,687,10041,Erin St/Bell St (Preston),-37.7443,144.9929,1,"903,513",POINT (-37.74427704 144.99292608),
BUS,688,10042,Penola St/Bell St (Preston),-37.7446,144.9959,1,"903,513",POINT (-37.74455298 144.99593784),
BUS,689,10043,Bell Station/Bell St (Preston),-37.7452,145.002,1,513,POINT (-37.74516201 145.00203804),
BUS,690,10044,Plenty Rd/Bell St (Preston),-37.7455,145.005,1,513,POINT (-37.74548304 145.00503684),
BUS,691,10045,Panch Health Service/Bell St (Preston),-37.7458,145.0085,1,513,POINT (-37.74582 145.00848996),
BUS,692,10047,O'Keefe St/Bell St (Preston),-37.7465,145.0146,1,513,POINT (-37.74650004 145.01458908),
BUS,693,10048,Liberty Pde/Bell St (Bellfield (3081)),-37.7494,145.0371,1,513,POINT (-37.74941901 145.037142),
BUS,694,10049,Oriel Rd/Bell St (Bellfield (3081)),-37.7497,145.0395,1,513,POINT (-37.74972897 145.03952808),
BUS,695,1005,Settlement Rd/Dalton Rd (Thomastown),-37.6883,145.0281,2,556,POINT (-37.68827499 145.028061),
BUS,696,10050,Plunkett St/Bell St (Bellfield (3081)),-37.7503,145.0427,"1,2",513,POINT (-37.75031298 145.042668),
BUS,697,10051,Melbourne Polytechnic/Bell St (Bellfield (3081)),-37.751,145.0452,"1,2","903,513",POINT (-37.751031 145.04519196),
BUS,698,10052,Gotha St/Bell St (Heidelberg Heights),-37.7519,145.0478,"1,2","903,513",POINT (-37.751895 145.04780196),
BUS,699,10053,Austin Repat MC/Bell St (Heidelberg Heights),-37.7527,145.0498,"1,2","903,513",POINT (-37.75267602 145.04982516),
BUS,700,10054,Myrtle St/Bell St (Heidelberg Heights),-37.7538,145.0527,"1,2",513,POINT (-37.75384098 145.05267708),
BUS,701,10055,Warringal SC/Cape St (Heidelberg),-37.7556,145.0673,2,513,POINT (-37.75559598 145.06733016),
BUS,702,10056,Heidelberg PS/Darebin St (Heidelberg),-37.7546,145.0695,2,513,POINT (-37.754559 145.06946784),
BUS,703,10057,Brown St/Rosanna Rd (Heidelberg),-37.7521,145.0704,2,513,POINT (-37.75210398 145.070361),
BUS,704,10058,Reid St/Rosanna Rd (Heidelberg),-37.75,145.0708,2,513,POINT (-37.75001103 145.07076708),
BUS,705,10059,St James Rd/Rosanna Rd (Heidelberg),-37.7486,145.071,2,513,POINT (-37.74857301 145.07104284),
BUS,706,1006,Alison St/Dalton Rd (Thomastown),-37.684,145.0291,2,556,POINT (-37.68400296 145.02912696),
BUS,707,10060,Station Rd/Rosanna Rd (Rosanna),-37.7457,145.0715,2,513,POINT (-37.74569697 145.07151516),
BUS,708,10061,Millicent St/Lower Plenty Rd (Rosanna),-37.7405,145.0694,2,513,POINT (-37.74048903 145.06938),
BUS,709,10062,Arden Cres/Lower Plenty Rd (Rosanna),-37.7397,145.0708,2,513,POINT (-37.73967399 145.07077392),
BUS,710,10063,Milford Gr/Lower Plenty Rd (Rosanna),-37.738,145.0736,2,513,POINT (-37.738035 145.07360784),
BUS,711,10064,Lyons St/Hyde St (Footscray),-37.8082,144.8997,1,409,POINT (-37.80819504 144.89973792),
BUS,712,10065,Harris St/Hyde St (Footscray),-37.8112,144.8984,1,409,POINT (-37.81115397 144.89840484),
BUS,713,10066,Yarraville Gardens/Hyde St (Yarraville),-37.8143,144.8973,1,409,POINT (-37.81426896 144.89727084),
BUS,714,10067,Lennox St/Hyde St (Yarraville),-37.8167,144.8969,1,409,POINT (-37.816695 144.89686188),
BUS,715,10068,Earsdon St/Hyde St (Yarraville),-37.8182,144.8965,1,409,POINT (-37.81822104 144.89651196),
BUS,716,10069,Little Hyde St/Hyde St (Yarraville),-37.8199,144.8962,1,409,POINT (-37.81988298 144.89621496),
BUS,717,1007,Buckingham Ct/Dalton Rd (Thomastown),-37.6806,145.0297,2,556,POINT (-37.680552 145.02970584),
BUS,718,10070,Hyde St/Francis St (Yarraville),-37.8218,144.8953,1,409,POINT (-37.82178603 144.89530884),
BUS,719,10071,Stephen St/Francis St (Yarraville),-37.8215,144.8924,1,409,POINT (-37.82146401 144.89243208),
BUS,720,10072,Hughes St/Francis St (Yarraville),-37.8213,144.8907,1,409,POINT (-37.82125296 144.89066592),
BUS,721,10073,Evans St/Bridge St (Port Melbourne),-37.8342,144.9406,1,606,POINT (-37.83418497 144.94058784),
BUS,722,10074,Princes St/Bridge St (Port Melbourne),-37.8359,144.9424,1,606,POINT (-37.83588399 144.94241484),
BUS,723,10075,Bay Street Shops/Bay St (Port Melbourne),-37.8385,144.9426,1,606,POINT (-37.83851001 144.94260384),
BUS,724,10076,Cruikshank St/Liardet St (Port Melbourne),-37.84,144.945,1,606,POINT (-37.84002102 144.94502808),
BUS,725,10077,Bridport St/Richardson St (Albert Park),-37.8424,144.949,1,606,POINT (-37.84235301 144.94903092),
BUS,726,10078,Albert Park Shops/Richardson St (Albert Park),-37.8436,144.9511,1,606,POINT (-37.84357899 144.95114484),
BUS,727,10079,Kerferd Rd/Richardson St (Albert Park),-37.8456,144.9545,1,606,POINT (-37.84557501 144.95451012),
BUS,728,1008,Wattle St/Dalton Rd (Thomastown),-37.6786,145.03,2,556,POINT (-37.67855697 145.03003092),
BUS,729,10080,Middle Park PS/Richardson St (Middle Park),-37.8472,144.9575,1,606,POINT (-37.84718601 144.95748912),
BUS,730,10081,Wright St/Richardson St (Middle Park),-37.848,144.959,1,606,POINT (-37.848006 144.95904612),
BUS,731,10082,Nimmo St/Richardson St (Middle Park),-37.8497,144.9624,1,606,POINT (-37.84974903 144.96237288),
BUS,732,10084,Armstrong St/Danks St (Middle Park),-37.8531,144.9628,1,606,POINT (-37.853082 144.96284988),
BUS,733,10086,Fraser St/Patterson St (St Kilda West),-37.8554,144.967,1,606,POINT (-37.85536098 144.96697008),
BUS,734,10087,Jacoby Reserve/Park St (St Kilda West),-37.8572,144.9704,1,606,POINT (-37.85719698 144.97043112),
BUS,735,10088,Mary St/Park St (St Kilda),-37.8591,144.9727,1,606,POINT (-37.85905701 144.97274412),
BUS,736,1009,Maple St/Dalton Rd (Lalor),-37.675,145.0306,2,556,POINT (-37.67501601 145.03061196),
BUS,737,10093,Warland Rd/Carrington St (Hampton East),-37.9361,145.0337,2,825,POINT (-37.93606902 145.03372308),
BUS,738,10094,Dane Rd/Spring Rd (Hampton East),-37.9399,145.0338,2,825,POINT (-37.93994604 145.03381308),
BUS,739,10095,Besant St/Spring Rd (Hampton East),-37.9426,145.0332,2,825,POINT (-37.94259303 145.03316184),
BUS,740,10099,Bluff Rd/Wickham Rd (Hampton),-37.9429,145.0233,2,"825,708",POINT (-37.94288697 145.02327696),
BUS,741,101,Aquarena/Williamsons Rd (Templestowe Lower),-37.7744,145.1264,2,"293,902,279",POINT (-37.77437601 145.12637916),
BUS,742,1010,Deakin Ave/Dalton Rd (Lalor),-37.6717,145.0312,2,556,POINT (-37.67174397 145.03116312),
BUS,743,10100,June St/Bluff Rd (Hampton),-37.9455,145.0224,2,825,POINT (-37.94550399 145.02243312),
BUS,744,10101,Abberfield Nursing Home/Bluff Rd (Sandringham),-37.9481,145.0219,2,825,POINT (-37.94805504 145.02194388),
BUS,745,10102,Sandringham College/Bluff Rd (Sandringham),-37.9508,145.0214,2,825,POINT (-37.950777 145.02138084),
BUS,746,10103,Bay Rd/Bluff Rd (Sandringham),-37.9543,145.0206,2,825,POINT (-37.95432399 145.02064896),
BUS,747,10104,Holloway Rd/Bluff Rd (Sandringham),-37.9577,145.0199,2,825,POINT (-37.95769899 145.01988612),
BUS,748,10105,College Gr/Balcombe Rd (Black Rock),-37.9757,145.0189,2,825,POINT (-37.97567802 145.01886804),
BUS,749,10106,Cullinane St/Balcombe Rd (Black Rock),-37.976,145.0211,2,825,POINT (-37.976031 145.02110184),
BUS,750,10107,Hunter Ave/Balcombe Rd (Black Rock),-37.9764,145.0239,2,825,POINT (-37.97638497 145.02391488),
BUS,751,10108,Summerhill Rd/Balcombe Rd (Beaumaris),-37.9767,145.0265,2,825,POINT (-37.97668197 145.02653712),
BUS,752,10109,Haydens Rd/Balcombe Rd (Beaumaris),-37.9771,145.03,2,825,POINT (-37.97710101 145.03003308),
BUS,753,1011,Ruth St/Dalton Rd (Lalor),-37.6699,145.0315,2,556,POINT (-37.66987503 145.03147308),
BUS,754,10110,McNaught St/Balcombe Rd (Beaumaris),-37.9781,145.0353,2,825,POINT (-37.97805402 145.03527792),
BUS,755,10111,Morey St/Balcombe Rd (Beaumaris),-37.9781,145.0394,2,825,POINT (-37.97813997 145.03938588),
BUS,756,10112,Thistle St/Mt Alexander Rd (Essendon),-37.7508,144.9143,1,"483,903,477",POINT (-37.75085001 144.914265),
BUS,757,10113,Ryland Ave/Maroondah Hwy (Croydon),-37.7901,145.2661,2,670,POINT (-37.79008803 145.26611784),
BUS,758,10114,Stirling Rd/Maroondah Hwy (Croydon),-37.7885,145.2706,2,670,POINT (-37.78849602 145.27064016),
BUS,759,10118,Bonnie View Rd/Maroondah Hwy (Croydon North),-37.7811,145.2881,2,670,POINT (-37.78108101 145.28808396),
BUS,760,10119,Golf Links Rd/Maroondah Hwy (Croydon North),-37.7783,145.2922,2,670,POINT (-37.77829299 145.292157),
BUS,761,1012,Queen St/Dalton Rd (Lalor),-37.6681,145.0318,2,556,POINT (-37.668051 145.03177116),
BUS,762,10120,Primrose Rd/Maroondah Hwy (Croydon North),-37.7746,145.2929,2,670,POINT (-37.77464502 145.29293316),
BUS,763,10121,Dorset Rd/Maroondah Hwy (Croydon),-37.7714,145.2948,2,670,POINT (-37.77136398 145.29475692),
BUS,764,10122,Exeter Rd/Maroondah Hwy (Croydon),-37.7705,145.2956,2,670,POINT (-37.77047496 145.29561696),
BUS,765,10123,Maroondah Golf Park/Maroondah Hwy (Mooroolbark),-37.767,145.3012,2,670,POINT (-37.76702301 145.30119084),
BUS,766,10124,Old Melbourne Rd/Maroondah Hwy (Chirnside Park),-37.7655,145.3046,2,670,POINT (-37.76546799 145.30459896),
BUS,767,10125,Chirnside Homemaker Centre/Maroondah Hwy (Mooroolbark),-37.7642,145.3068,2,670,POINT (-37.76420997 145.30678416),
BUS,768,10126,Fletcher Rd/Maroondah Hwy (Mooroolbark),-37.7619,145.3103,2,670,POINT (-37.76190903 145.31029884),
BUS,769,1013,Curtin Ave/Dalton Rd (Lalor),-37.6655,145.0322,2,556,POINT (-37.66550796 145.03221216),
BUS,770,10131,Powell St/Spring St (Reservoir),-37.7266,145.0012,"1,2",553,POINT (-37.72663704 145.00119816),
BUS,771,10132,Frankston St/Spring St (Reservoir),-37.7249,145.0015,"1,2",553,POINT (-37.72494801 145.00150416),
BUS,772,10133,Broughton Ave/Spring St (Reservoir),-37.7237,145.0017,"1,2",553,POINT (-37.72369899 145.00171908),
BUS,773,10134,Reservoir St/Spring St (Reservoir),-37.7216,145.0028,"1,2",553,POINT (-37.72161801 145.00281888),
BUS,774,10135,Croft Cres/Spring St (Reservoir),-37.7203,145.0042,"1,2",553,POINT (-37.72031598 145.00419192),
BUS,775,10137,Viola St/Spring St (Reservoir),-37.7186,145.0055,"1,2",553,POINT (-37.71858996 145.00552104),
BUS,776,10138,Compton St/Edwardes St (Reservoir),-37.7159,145.0021,"1,2","561,553",POINT (-37.71587304 145.00206504),
BUS,777,10139,Kelsby St/Edwardes St (Reservoir),-37.7154,144.9979,"1,2","561,553",POINT (-37.71540603 144.99790308),
BUS,778,1014,Childs Rd/Dalton Rd (Lalor),-37.6619,145.0311,2,556,POINT (-37.66193802 145.03106016),
BUS,779,10140,Gilbert Rd/Edwardes St (Reservoir),-37.716,144.9928,"1,2","561,553",POINT (-37.71604998 144.99284904),
BUS,780,10141,Pitt St/Edwardes St (Reservoir),-37.7143,144.9878,"1,2","561,553",POINT (-37.71433296 144.98782416),
BUS,781,10142,Newlands Rd/Edwardes St (Reservoir),-37.714,144.9847,"1,2","561,553",POINT (-37.71400896 144.98467884),
BUS,782,10144,Newlands Rd/Henty St (Reservoir),-37.7175,144.9827,"1,2",553,POINT (-37.71751698 144.98268984),
BUS,783,10145,Kurnai Ave/Henty St (Reservoir),-37.7177,144.9845,"1,2",553,POINT (-37.71771003 144.98451108),
BUS,784,10146,Wattlebrae St/Henty St (Reservoir),-37.7179,144.9897,"1,2",553,POINT (-37.71791604 144.98970084),
BUS,785,10147,Boniview St/Henty St (Reservoir),-37.7182,144.9915,"1,2",553,POINT (-37.718199 144.99150912),
BUS,786,10148,Henty St/Gilbert Rd (Reservoir),-37.7186,144.9933,"1,2",553,POINT (-37.71860904 144.99332388),
BUS,787,10149,Kia Ora Rd/Gilbert Rd (Reservoir),-37.72,144.9931,"1,2",553,POINT (-37.72002798 144.99308196),
BUS,788,1015,Holroyd Dr/Dalton Rd (Epping),-37.6594,145.0303,2,556,POINT (-37.659402 145.03034412),
BUS,789,10150,Dwyer Ave/Gilbert Rd (Reservoir),-37.7238,144.9924,"1,2",553,POINT (-37.72378404 144.99244692),
BUS,790,10151,Knox St/Gilbert Rd (Reservoir),-37.7254,144.9922,"1,2",553,POINT (-37.72541997 144.99216504),
BUS,791,10152,Beatty St/Gilbert Rd (Reservoir),-37.7264,144.992,"1,2",553,POINT (-37.72640799 144.99195696),
BUS,792,10153,Gilbert Rd/Regent St (Preston),-37.7294,144.9917,"1,2",553,POINT (-37.729449 144.99168192),
BUS,793,10154,Edwardes St/Kelsby St (Reservoir),-37.7151,144.9982,"1,2",553,POINT (-37.71514098 144.99822816),
BUS,794,10155,Leamington St/Kelsby St (Reservoir),-37.7125,144.9987,"1,2",553,POINT (-37.71250803 144.998685),
BUS,795,10157,Seaver Gr/Leamington St (Reservoir),-37.7113,144.9909,"1,2",553,POINT (-37.71127602 144.99086796),
BUS,796,10158,Gill St/Banbury Rd (Reservoir),-37.7126,144.9893,"1,2",553,POINT (-37.712601 144.98930088),
BUS,797,10159,Edwardes St/Banbury Rd (Reservoir),-37.714,144.989,"1,2",553,POINT (-37.71404802 144.989046),
BUS,798,1016,Grand Pde/Dalton Rd (Epping),-37.6569,145.0307,2,556,POINT (-37.65686697 145.03068288),
BUS,799,10160,Luther College/Plymouth Rd (Croydon),-37.7831,145.2714,2,380,POINT (-37.78307298 145.27137996),
BUS,800,10161,Luther College/Plymouth Rd (Croydon Hills),-37.7835,145.2734,2,672,POINT (-37.78345296 145.273392),
BUS,801,10162,Plymouth Rd/Yarra Rd (Croydon),-37.7837,145.2744,2,380,POINT (-37.78365798 145.27443204),
BUS,802,10164,Clement Cres/Croydon Rd (Croydon),-37.7845,145.2838,2,"671,670",POINT (-37.78452504 145.283814),
BUS,803,10165,Grandview Ave/Croydon Rd (Croydon),-37.7866,145.2835,2,"671,670",POINT (-37.78661097 145.28346012),
BUS,804,10166,Melba College/Croydon Rd (Croydon),-37.79,145.2826,2,"671,670",POINT (-37.78999596 145.28258604),
BUS,805,10167,Croydon PS/Croydon Rd (Croydon),-37.7926,145.282,2,"671,670",POINT (-37.79255502 145.28197116),
BUS,806,10168,Larissa Ave/Maroondah Hwy (Ringwood),-37.8121,145.2358,2,670,POINT (-37.81209501 145.23575004),
BUS,807,10169,Oliver St/Maroondah Hwy (Ringwood),-37.8095,145.2392,2,670,POINT (-37.80945198 145.23920892),
BUS,808,1017,Melbourne Polytechnic/Dalton Rd (Epping),-37.6545,145.0311,2,556,POINT (-37.65454002 145.03113),
BUS,809,10170,Rupert St/Maroondah Hwy (Ringwood),-37.8085,145.2402,2,670,POINT (-37.80850302 145.240209),
BUS,810,10171,Leonard St/Maroondah Hwy (Ringwood),-37.8071,145.2421,2,670,POINT (-37.80707202 145.24213896),
BUS,811,10172,Mines Rd/Maroondah Hwy (Ringwood East),-37.805,145.2448,2,670,POINT (-37.80504801 145.24480008),
BUS,812,10173,Dublin Rd/Maroondah Hwy (Ringwood East),-37.8027,145.2474,2,670,POINT (-37.80268101 145.24744608),
BUS,813,10174,Everard Rd/Maroondah Hwy (Ringwood East),-37.8018,145.2487,2,670,POINT (-37.80176301 145.24872804),
BUS,814,10175,463 Maroondah Hwy (Ringwood),-37.8003,145.2505,2,670,POINT (-37.80032103 145.25054496),
BUS,815,10176,Oban Rd/Maroondah Hwy (Ringwood),-37.798,145.2535,2,670,POINT (-37.79804898 145.25351784),
BUS,816,10177,Maggs St/Maroondah Hwy (Croydon),-37.794,145.2593,2,670,POINT (-37.79398899 145.25934912),
BUS,817,10178,Hinkley Ave/Maroondah Hwy (Croydon),-37.792,145.2622,2,670,POINT (-37.79196696 145.262178),
BUS,818,10179,Cherry Tree Gr/Maroondah Hwy (Croydon),-37.7896,145.2671,2,670,POINT (-37.78960599 145.26707112),
BUS,819,1018,Coulstock St/Davisson St (Epping),-37.6497,145.0298,2,"357,556,577,901,356",POINT (-37.64972304 145.02978396),
BUS,820,10180,Highland Ave/Maroondah Hwy (Croydon),-37.7882,145.2709,2,670,POINT (-37.78824699 145.27088496),
BUS,821,10184,Warrien Rd/Maroondah Hwy (Croydon North),-37.7824,145.2848,2,670,POINT (-37.78236702 145.28475),
BUS,493,10746,Shaftesbury St/Brewster St (Essendon),-37.7512,144.9223,1,503,POINT (-37.75121703 144.92227896),
BUS,494,10747,Napier St/Brewster St (Essendon),-37.7509,144.9187,1,503,POINT (-37.75087503 144.91874808),
BUS,495,10748,Mashoobra St/Boundary Rd (Coburg North),-37.7187,144.9569,"1,2",534,POINT (-37.71865899 144.95692896),
BUS,496,10749,Adler Gr/Boundary Rd (Coburg North),-37.7184,144.9539,"1,2",534,POINT (-37.71836397 144.953919),
